52,"[[811.841796875, 160.63975524902344, 823.193115234375, 181.24209594726562], [811.841796875, 160.63975524902344, 823.193115234375, 181.24209594726562], [811.841796875, 160.63975524902344, 823.193115234375, 181.24209594726562], [809.60888671875, 158.4723663330078, 821.0587158203125, 178.24961853027344], [809.60888671875, 158.4723663330078, 821.0587158203125, 178.24961853027344], [809.60888671875, 158.4723663330078, 821.0587158203125, 178.24961853027344]]"
53,"[[688.958984375, 242.8090057373047, 812.3886108398438, 307.0888366699219], [688.958984375, 242.8090057373047, 812.3886108398438, 307.0888366699219], [688.958984375, 242.8090057373047, 812.3886108398438, 307.0888366699219], [688.9825439453125, 241.89845275878906, 823.6275024414062, 308.021484375], [688.9825439453125, 241.89845275878906, 823.6275024414062, 308.021484375], [688.9825439453125, 241.89845275878906, 823.6275024414062, 308.021484375], [688.9825439453125, 241.89845275878906, 823.6275024414062, 308.021484375], [688.9825439453125, 241.89845275878906, 823.6275024414062, 308.021484375], [687.4575805664062, 239.27633666992188, 833.886962890625, 305.599609375], [687.4575805664062, 239.27633666992188, 833.886962890625, 305.599609375], [687.4575805664062, 239.27633666992188, 833.886962890625, 305.599609375], [687.4575805664062, 239.27633666992188, 833.886962890625, 305.599609375], [687.4575805664062, 239.27633666992188, 833.886962890625, 305.599609375], [695.109375, 238.3782958984375, 843.1995239257812, 311.88037109375], [695.109375, 238.3782958984375, 843.1995239257812, 311.88037109375], [696.1001586914062, 238.73880004882812, 842.1887817382812, 313.82000732421875], [698.7073364257812, 239.55308532714844, 847.4205932617188, 313.657958984375], [698.7073364257812, 239.55308532714844, 847.4205932617188, 313.657958984375], [698.7073364257812, 239.55308532714844, 847.4205932617188, 313.657958984375], [704.6025390625, 237.2243194580078, 880.1519165039062, 318.339111328125], [704.6025390625, 237.2243194580078, 880.1519165039062, 318.339111328125], [705.2300415039062, 237.0298309326172, 863.8225708007812, 320.62689208984375], [705.2300415039062, 237.0298309326172, 863.8225708007812, 320.62689208984375], [705.2300415039062, 237.0298309326172, 863.8225708007812, 320.62689208984375], [709.3372192382812, 236.19680786132812, 879.2451782226562, 318.1067810058594], [709.3372192382812, 236.19680786132812, 879.2451782226562, 318.1067810058594], [709.3372192382812, 236.19680786132812, 879.2451782226562, 318.1067810058594], [709.3372192382812, 236.19680786132812, 879.2451782226562, 318.1067810058594], [715.3599243164062, 235.926513671875, 890.5659790039062, 322.4710388183594], [715.3599243164062, 235.926513671875, 890.5659790039062, 322.4710388183594], [715.3599243164062, 235.926513671875, 890.5659790039062, 322.4710388183594], [721.4356079101562, 235.6046905517578, 911.0296020507812, 327.2765808105469], [721.4356079101562, 235.6046905517578, 911.0296020507812, 327.2765808105469], [732.4597778320312, 232.71763610839844, 933.185302734375, 333.8023986816406], [732.4597778320312, 232.71763610839844, 933.185302734375, 333.8023986816406], [732.4597778320312, 232.71763610839844, 933.185302734375, 333.8023986816406], [737.1687622070312, 232.68409729003906, 937.517822265625, 341.5897521972656], [737.1687622070312, 232.68409729003906, 937.517822265625, 341.5897521972656], [737.1687622070312, 232.68409729003906, 937.517822265625, 341.5897521972656], [748.1176147460938, 232.73358154296875, 937.7027587890625, 348.9141540527344], [748.1176147460938, 232.73358154296875, 937.7027587890625, 348.9141540527344], [748.1176147460938, 232.73358154296875, 937.7027587890625, 348.9141540527344], [760.6055297851562, 232.76824951171875, 937.6222534179688, 353.4129943847656], [760.6055297851562, 232.76824951171875, 937.6222534179688, 353.4129943847656], [760.6055297851562, 232.76824951171875, 937.6222534179688, 353.4129943847656], [760.6055297851562, 232.76824951171875, 937.6222534179688, 353.4129943847656], [771.731201171875, 229.77224731445312, 940.31787109375, 360.0830383300781], [771.731201171875, 229.77224731445312, 940.31787109375, 360.0830383300781], [771.731201171875, 229.77224731445312, 940.31787109375, 360.0830383300781], [787.0885009765625, 232.0745086669922, 938.458984375, 351.9681091308594], [787.0885009765625, 232.0745086669922, 938.458984375, 351.9681091308594], [787.0885009765625, 232.0745086669922, 938.458984375, 351.9681091308594], [806.4915161132812, 238.42291259765625, 939.73876953125, 353.56939697265625], [806.4915161132812, 238.42291259765625, 939.73876953125, 353.56939697265625], [819.7655029296875, 244.14207458496094, 940.362060546875, 356.3993225097656], [819.7655029296875, 244.14207458496094, 940.362060546875, 356.3993225097656], [819.7655029296875, 244.14207458496094, 940.362060546875, 356.3993225097656], [819.7655029296875, 244.14207458496094, 940.362060546875, 356.3993225097656], [819.7655029296875, 244.14207458496094, 940.362060546875, 356.3993225097656], [838.9271240234375, 258.5826110839844, 940.375244140625, 365.5142517089844], [838.9271240234375, 258.5826110839844, 940.375244140625, 365.5142517089844], [838.9271240234375, 258.5826110839844, 940.375244140625, 365.5142517089844], [838.9271240234375, 258.5826110839844, 940.375244140625, 365.5142517089844], [869.90869140625, 274.1773376464844, 939.2408447265625, 356.806640625], [869.90869140625, 274.1773376464844, 939.2408447265625, 356.806640625], [886.8329467773438, 278.9316101074219, 940.8079223632812, 359.94769287109375], [886.8329467773438, 278.9316101074219, 940.8079223632812, 359.94769287109375], [886.8329467773438, 278.9316101074219, 940.8079223632812, 359.94769287109375], [886.8329467773438, 278.9316101074219, 940.8079223632812, 359.94769287109375], [886.8329467773438, 278.9316101074219, 940.8079223632812, 359.94769287109375]]"
54,"[[104.41840362548828, 128.06370544433594, 137.3158721923828, 215.2738494873047], [104.41840362548828, 128.06370544433594, 137.3158721923828, 215.2738494873047], [104.41840362548828, 128.06370544433594, 137.3158721923828, 215.2738494873047], [88.2375259399414, 153.9661407470703, 118.50706481933594, 215.37124633789062], [88.2375259399414, 153.9661407470703, 118.50706481933594, 215.37124633789062], [88.2375259399414, 153.9661407470703, 118.50706481933594, 215.37124633789062], [88.2375259399414, 153.9661407470703, 118.50706481933594, 215.37124633789062], [88.2375259399414, 153.9661407470703, 118.50706481933594, 215.37124633789062], [61.01325607299805, 153.4691925048828, 93.54776763916016, 214.72804260253906], [61.01325607299805, 153.4691925048828, 93.54776763916016, 214.72804260253906], [61.01325607299805, 153.4691925048828, 93.54776763916016, 214.72804260253906], [61.01325607299805, 153.4691925048828, 93.54776763916016, 214.72804260253906], [61.01325607299805, 153.4691925048828, 93.54776763916016, 214.72804260253906]]"
55,"[[807.1022338867188, 209.31651306152344, 819.234375, 236.8971405029297], [807.1022338867188, 209.31651306152344, 819.234375, 236.8971405029297], [807.1022338867188, 209.31651306152344, 819.234375, 236.8971405029297]]"
56,"[[456.67901611328125, 128.7626190185547, 471.4649658203125, 144.278076171875], [456.67901611328125, 128.7626190185547, 471.4649658203125, 144.278076171875], [456.67901611328125, 128.7626190185547, 471.4649658203125, 144.278076171875], [456.67901611328125, 128.7626190185547, 471.4649658203125, 144.278076171875], [456.67901611328125, 128.7626190185547, 471.4649658203125, 144.278076171875], [448.5027160644531, 125.014404296875, 463.6729736328125, 141.75149536132812], [448.5027160644531, 125.014404296875, 463.6729736328125, 141.75149536132812], [447.277099609375, 124.0363540649414, 462.86248779296875, 141.68588256835938], [446.12017822265625, 123.97998046875, 462.34619140625, 141.2974090576172], [446.12017822265625, 123.97998046875, 462.34619140625, 141.2974090576172], [446.12017822265625, 123.97998046875, 462.34619140625, 141.2974090576172], [443.1323547363281, 121.62506103515625, 459.39556884765625, 139.30288696289062], [443.1323547363281, 121.62506103515625, 459.39556884765625, 139.30288696289062], [439.3609924316406, 119.80182647705078, 455.236572265625, 137.66021728515625], [439.3609924316406, 119.80182647705078, 455.236572265625, 137.66021728515625], [439.3609924316406, 119.80182647705078, 455.236572265625, 137.66021728515625], [438.13128662109375, 118.09862518310547, 453.06060791015625, 135.09422302246094], [438.13128662109375, 118.09862518310547, 453.06060791015625, 135.09422302246094], [438.13128662109375, 118.09862518310547, 453.06060791015625, 135.09422302246094], [438.13128662109375, 118.09862518310547, 453.06060791015625, 135.09422302246094], [435.31976318359375, 116.21746826171875, 451.3858642578125, 133.2057342529297], [435.31976318359375, 116.21746826171875, 451.3858642578125, 133.2057342529297], [435.31976318359375, 116.21746826171875, 451.3858642578125, 133.2057342529297], [432.1023254394531, 114.57417297363281, 449.1341857910156, 132.37017822265625], [432.1023254394531, 114.57417297363281, 449.1341857910156, 132.37017822265625], [429.6450500488281, 112.93553161621094, 447.4845275878906, 131.729736328125], [429.6450500488281, 112.93553161621094, 447.4845275878906, 131.729736328125], [429.6450500488281, 112.93553161621094, 447.4845275878906, 131.729736328125], [428.7407531738281, 111.90180969238281, 446.0692443847656, 130.4146728515625], [428.7407531738281, 111.90180969238281, 446.0692443847656, 130.4146728515625], [428.7407531738281, 111.90180969238281, 446.0692443847656, 130.4146728515625], [427.623291015625, 108.8696060180664, 445.333740234375, 129.16102600097656], [427.623291015625, 108.8696060180664, 445.333740234375, 129.16102600097656], [427.623291015625, 108.8696060180664, 445.333740234375, 129.16102600097656], [426.3516845703125, 107.00660705566406, 444.4688415527344, 127.2464599609375], [426.3516845703125, 107.00660705566406, 444.4688415527344, 127.2464599609375], [426.3516845703125, 107.00660705566406, 444.4688415527344, 127.2464599609375], [426.3516845703125, 107.00660705566406, 444.4688415527344, 127.2464599609375], [426.3689270019531, 105.82870483398438, 445.0077819824219, 124.36585235595703], [426.3689270019531, 105.82870483398438, 445.0077819824219, 124.36585235595703], [426.3689270019531, 105.82870483398438, 445.0077819824219, 124.36585235595703]]"
57,"[[15.159433364868164, 109.59519958496094, 58.30427551269531, 214.4341583251953], [15.159433364868164, 109.59519958496094, 58.30427551269531, 214.4341583251953], [7.434746265411377, 107.6075210571289, 50.79541015625, 214.48873901367188], [2.5457804203033447, 110.45381927490234, 43.93727111816406, 211.29566955566406], [2.5457804203033447, 110.45381927490234, 43.93727111816406, 211.29566955566406], [2.5457804203033447, 110.45381927490234, 43.93727111816406, 211.29566955566406], [0.0, 102.7624282836914, 21.122594833374023, 212.82447814941406], [0.0, 102.7624282836914, 21.122594833374023, 212.82447814941406]]"
58,"[[179.33778381347656, 480.3363342285156, 785.6642456054688, 523.9895629882812], [179.33778381347656, 480.3363342285156, 785.6642456054688, 523.9895629882812], [178.98861694335938, 481.39874267578125, 789.9169311523438, 524.0], [154.8879852294922, 482.3025207519531, 747.5297241210938, 523.1834716796875], [154.8879852294922, 482.3025207519531, 747.5297241210938, 523.1834716796875], [154.8879852294922, 482.3025207519531, 747.5297241210938, 523.1834716796875]]"
59,"[[480.2529602050781, 361.4495544433594, 557.484375, 403.84454345703125], [480.2529602050781, 361.4495544433594, 557.484375, 403.84454345703125], [480.2529602050781, 361.4495544433594, 557.484375, 403.84454345703125]]"
60,"[[783.7916870117188, 184.1000518798828, 797.5036010742188, 200.3915557861328], [783.7916870117188, 184.1000518798828, 797.5036010742188, 200.3915557861328], [783.7916870117188, 184.1000518798828, 797.5036010742188, 200.3915557861328], [783.7916870117188, 184.1000518798828, 797.5036010742188, 200.3915557861328], [784.9429321289062, 183.07127380371094, 798.4736938476562, 200.02272033691406], [784.9429321289062, 183.07127380371094, 798.4736938476562, 200.02272033691406], [784.9429321289062, 183.07127380371094, 798.4736938476562, 200.02272033691406], [787.1165771484375, 182.23873901367188, 800.8413696289062, 198.52099609375], [787.1165771484375, 182.23873901367188, 800.8413696289062, 198.52099609375], [789.8080444335938, 181.3020477294922, 804.3480224609375, 196.97543334960938], [789.8080444335938, 181.3020477294922, 804.3480224609375, 196.97543334960938], [789.8080444335938, 181.3020477294922, 804.3480224609375, 196.97543334960938], [792.3955078125, 180.5504150390625, 807.4227294921875, 197.5064239501953], [792.3955078125, 180.5504150390625, 807.4227294921875, 197.5064239501953], [792.3955078125, 180.5504150390625, 807.4227294921875, 197.5064239501953], [796.7838134765625, 176.94427490234375, 811.1148071289062, 195.44448852539062], [796.7838134765625, 176.94427490234375, 811.1148071289062, 195.44448852539062], [796.7838134765625, 176.94427490234375, 811.1148071289062, 195.44448852539062], [800.6906127929688, 173.46397399902344, 815.398193359375, 195.0381622314453], [800.6906127929688, 173.46397399902344, 815.398193359375, 195.0381622314453], [800.6906127929688, 173.46397399902344, 815.398193359375, 195.0381622314453], [800.6906127929688, 173.46397399902344, 815.398193359375, 195.0381622314453]]"
61,"[[474.58709716796875, 382.64813232421875, 567.3723754882812, 442.128173828125], [474.58709716796875, 382.64813232421875, 567.3723754882812, 442.128173828125], [474.58709716796875, 382.64813232421875, 567.3723754882812, 442.128173828125], [474.58709716796875, 382.64813232421875, 567.3723754882812, 442.128173828125]]"
62,"[[468.1788024902344, 411.4728698730469, 587.7571411132812, 494.4602355957031], [468.1788024902344, 411.4728698730469, 587.7571411132812, 494.4602355957031], [468.1788024902344, 411.4728698730469, 587.7571411132812, 494.4602355957031]]"
63,"[[613.1718139648438, 184.3460235595703, 623.68896484375, 208.63824462890625], [613.1718139648438, 184.3460235595703, 623.68896484375, 208.63824462890625], [613.1718139648438, 184.3460235595703, 623.68896484375, 208.63824462890625]]"
64,"[[82.34442901611328, 194.00320434570312, 94.0575180053711, 208.76844787597656], [82.34442901611328, 194.00320434570312, 94.0575180053711, 208.76844787597656], [82.34442901611328, 194.00320434570312, 94.0575180053711, 208.76844787597656], [75.54890441894531, 194.21499633789062, 88.6385726928711, 208.42764282226562], [75.54890441894531, 194.21499633789062, 88.6385726928711, 208.42764282226562], [75.54890441894531, 194.21499633789062, 88.6385726928711, 208.42764282226562], [75.54890441894531, 194.21499633789062, 88.6385726928711, 208.42764282226562]]"
65,"[[446.1956481933594, 173.13885498046875, 456.15289306640625, 188.9352264404297], [446.1956481933594, 173.13885498046875, 456.15289306640625, 188.9352264404297], [446.1956481933594, 173.13885498046875, 456.15289306640625, 188.9352264404297], [445.1058349609375, 172.5829315185547, 456.3298645019531, 187.9315185546875], [445.1058349609375, 172.5829315185547, 456.3298645019531, 187.9315185546875], [445.1058349609375, 172.5829315185547, 456.3298645019531, 187.9315185546875], [445.1058349609375, 172.5829315185547, 456.3298645019531, 187.9315185546875]]"
66,"[[616.6377563476562, 181.89280700683594, 628.6154174804688, 204.9628448486328], [616.6377563476562, 181.89280700683594, 628.6154174804688, 204.9628448486328], [616.6377563476562, 181.89280700683594, 628.6154174804688, 204.9628448486328], [616.6377563476562, 181.89280700683594, 628.6154174804688, 204.9628448486328], [618.4953002929688, 180.2598419189453, 631.4354858398438, 203.50308227539062], [618.4953002929688, 180.2598419189453, 631.4354858398438, 203.50308227539062], [618.4953002929688, 180.2598419189453, 631.4354858398438, 203.50308227539062], [622.130126953125, 178.14654541015625, 633.4161376953125, 203.79331970214844], [622.130126953125, 178.14654541015625, 633.4161376953125, 203.79331970214844], [622.130126953125, 178.14654541015625, 633.4161376953125, 203.79331970214844], [625.2927856445312, 174.24456787109375, 638.3261108398438, 203.6854248046875], [625.2927856445312, 174.24456787109375, 638.3261108398438, 203.6854248046875], [627.5595092773438, 176.4000244140625, 639.94482421875, 203.3108673095703], [627.5595092773438, 176.4000244140625, 639.94482421875, 203.3108673095703], [627.5595092773438, 176.4000244140625, 639.94482421875, 203.3108673095703], [627.5595092773438, 176.4000244140625, 639.94482421875, 203.3108673095703], [627.5595092773438, 176.4000244140625, 639.94482421875, 203.3108673095703]]"
67,"[[64.04947662353516, 193.4070281982422, 77.34201049804688, 208.5589599609375], [64.04947662353516, 193.4070281982422, 77.34201049804688, 208.5589599609375], [64.04947662353516, 193.4070281982422, 77.34201049804688, 208.5589599609375], [59.66353988647461, 192.7812957763672, 72.48625183105469, 208.28152465820312], [59.66353988647461, 192.7812957763672, 72.48625183105469, 208.28152465820312], [56.851539611816406, 192.5384521484375, 69.72808074951172, 208.33172607421875], [56.851539611816406, 192.5384521484375, 69.72808074951172, 208.33172607421875], [56.851539611816406, 192.5384521484375, 69.72808074951172, 208.33172607421875], [56.851539611816406, 192.5384521484375, 69.72808074951172, 208.33172607421875], [56.851539611816406, 192.5384521484375, 69.72808074951172, 208.33172607421875], [51.426937103271484, 191.8966064453125, 65.42826843261719, 207.6436309814453], [51.426937103271484, 191.8966064453125, 65.42826843261719, 207.6436309814453], [51.426937103271484, 191.8966064453125, 65.42826843261719, 207.6436309814453], [51.426937103271484, 191.8966064453125, 65.42826843261719, 207.6436309814453], [47.737491607666016, 191.6291961669922, 61.22761917114258, 207.99476623535156], [47.737491607666016, 191.6291961669922, 61.22761917114258, 207.99476623535156], [46.17075729370117, 191.466796875, 60.23722839355469, 207.64398193359375], [46.17075729370117, 191.466796875, 60.23722839355469, 207.64398193359375], [46.17075729370117, 191.466796875, 60.23722839355469, 207.64398193359375], [46.17075729370117, 191.466796875, 60.23722839355469, 207.64398193359375], [46.17075729370117, 191.466796875, 60.23722839355469, 207.64398193359375], [39.94269943237305, 190.00607299804688, 54.4193115234375, 206.81625366210938], [39.94269943237305, 190.00607299804688, 54.4193115234375, 206.81625366210938], [39.94269943237305, 190.00607299804688, 54.4193115234375, 206.81625366210938], [39.94269943237305, 190.00607299804688, 54.4193115234375, 206.81625366210938], [36.812313079833984, 188.12782287597656, 51.647579193115234, 205.39529418945312], [36.812313079833984, 188.12782287597656, 51.647579193115234, 205.39529418945312], [36.812313079833984, 188.12782287597656, 51.647579193115234, 205.39529418945312], [36.812313079833984, 188.12782287597656, 51.647579193115234, 205.39529418945312], [36.812313079833984, 188.12782287597656, 51.647579193115234, 205.39529418945312], [32.880611419677734, 188.1218719482422, 48.16036605834961, 204.66683959960938], [30.67135238647461, 186.52467346191406, 45.62654495239258, 203.25218200683594], [30.67135238647461, 186.52467346191406, 45.62654495239258, 203.25218200683594], [30.67135238647461, 186.52467346191406, 45.62654495239258, 203.25218200683594], [25.759069442749023, 185.98324584960938, 42.024444580078125, 203.72959899902344], [26.324806213378906, 185.77862548828125, 41.37089157104492, 204.21986389160156], [25.759069442749023, 185.98324584960938, 42.024444580078125, 203.72959899902344], [26.324806213378906, 185.77862548828125, 41.37089157104492, 204.21986389160156], [25.759069442749023, 185.98324584960938, 42.024444580078125, 203.72959899902344], [26.324806213378906, 185.77862548828125, 41.37089157104492, 204.21986389160156], [21.926816940307617, 184.90267944335938, 37.65289306640625, 202.6785888671875], [11.494562149047852, 154.9096221923828, 26.520103454589844, 177.28810119628906], [22.783313751220703, 184.93496704101562, 37.628639221191406, 202.7801055908203], [21.926816940307617, 184.90267944335938, 37.65289306640625, 202.6785888671875], [11.494562149047852, 154.9096221923828, 26.520103454589844, 177.28810119628906], [22.783313751220703, 184.93496704101562, 37.628639221191406, 202.7801055908203], [21.926816940307617, 184.90267944335938, 37.65289306640625, 202.6785888671875], [11.494562149047852, 154.9096221923828, 26.520103454589844, 177.28810119628906], [22.783313751220703, 184.93496704101562, 37.628639221191406, 202.7801055908203], [15.49123764038086, 182.90652465820312, 32.04876708984375, 202.1927947998047], [15.49123764038086, 182.90652465820312, 32.04876708984375, 202.1927947998047], [15.49123764038086, 182.90652465820312, 32.04876708984375, 202.1927947998047], [12.662455558776855, 182.33395385742188, 29.222890853881836, 202.0203094482422], [12.662455558776855, 182.33395385742188, 29.222890853881836, 202.0203094482422], [12.662455558776855, 182.33395385742188, 29.222890853881836, 202.0203094482422], [12.662455558776855, 182.33395385742188, 29.222890853881836, 202.0203094482422], [12.662455558776855, 182.33395385742188, 29.222890853881836, 202.0203094482422], [7.877151012420654, 182.5093536376953, 23.92410659790039, 201.39361572265625], [7.877151012420654, 182.5093536376953, 23.92410659790039, 201.39361572265625], [7.877151012420654, 182.5093536376953, 23.92410659790039, 201.39361572265625]]"
68,"[[809.7001953125, 172.05491638183594, 825.8681640625, 191.26695251464844], [809.7001953125, 172.05491638183594, 825.8681640625, 191.26695251464844], [809.7001953125, 172.05491638183594, 825.8681640625, 191.26695251464844], [819.0508422851562, 170.67835998535156, 833.7223510742188, 187.81024169921875], [819.0508422851562, 170.67835998535156, 833.7223510742188, 187.81024169921875], [823.417236328125, 169.79949951171875, 838.8956909179688, 187.15907287597656], [823.417236328125, 169.79949951171875, 838.8956909179688, 187.15907287597656], [823.417236328125, 169.79949951171875, 838.8956909179688, 187.15907287597656], [823.417236328125, 169.79949951171875, 838.8956909179688, 187.15907287597656], [823.417236328125, 169.79949951171875, 838.8956909179688, 187.15907287597656], [830.98046875, 168.55816650390625, 845.8262329101562, 186.689208984375], [830.98046875, 168.55816650390625, 845.8262329101562, 186.689208984375], [830.98046875, 168.55816650390625, 845.8262329101562, 186.689208984375], [830.98046875, 168.55816650390625, 845.8262329101562, 186.689208984375], [841.5414428710938, 165.5233612060547, 857.4560546875, 184.71697998046875], [841.5414428710938, 165.5233612060547, 857.4560546875, 184.71697998046875], [798.7108764648438, 163.63853454589844, 831.2369384765625, 197.1135711669922], [798.7108764648438, 163.63853454589844, 831.2369384765625, 197.1135711669922], [798.7108764648438, 163.63853454589844, 831.2369384765625, 197.1135711669922], [798.7108764648438, 163.63853454589844, 831.2369384765625, 197.1135711669922], [798.7108764648438, 163.63853454589844, 831.2369384765625, 197.1135711669922]]"
69,"[[445.1876220703125, 171.28648376464844, 456.8639831542969, 185.36740112304688], [445.1876220703125, 171.28648376464844, 456.8639831542969, 185.36740112304688], [445.1876220703125, 171.28648376464844, 456.8639831542969, 185.36740112304688], [446.3709411621094, 170.67481994628906, 457.6705322265625, 185.1653289794922], [446.3709411621094, 170.67481994628906, 457.6705322265625, 185.1653289794922], [447.4795837402344, 170.67897033691406, 458.52825927734375, 184.55990600585938], [447.4795837402344, 170.67897033691406, 458.52825927734375, 184.55990600585938], [447.4795837402344, 170.67897033691406, 458.52825927734375, 184.55990600585938], [447.4795837402344, 170.67897033691406, 458.52825927734375, 184.55990600585938], [447.4795837402344, 170.67897033691406, 458.52825927734375, 184.55990600585938], [449.52392578125, 170.4305877685547, 459.61236572265625, 184.55755615234375], [449.52392578125, 170.4305877685547, 459.61236572265625, 184.55755615234375], [449.52392578125, 170.4305877685547, 459.61236572265625, 184.55755615234375], [449.52392578125, 170.4305877685547, 459.61236572265625, 184.55755615234375]]"
70,"[[875.0961303710938, 183.9747314453125, 896.6988525390625, 207.085693359375], [875.0961303710938, 183.9747314453125, 896.6988525390625, 207.085693359375], [881.8281860351562, 183.1323699951172, 903.6817016601562, 206.94117736816406], [881.8281860351562, 183.1323699951172, 903.6817016601562, 206.94117736816406], [881.8281860351562, 183.1323699951172, 903.6817016601562, 206.94117736816406], [881.8281860351562, 183.1323699951172, 903.6817016601562, 206.94117736816406], [881.8281860351562, 183.1323699951172, 903.6817016601562, 206.94117736816406], [895.4124755859375, 181.7969970703125, 917.1177978515625, 204.57713317871094], [895.4124755859375, 181.7969970703125, 917.1177978515625, 204.57713317871094], [895.4124755859375, 181.7969970703125, 917.1177978515625, 204.57713317871094], [895.4124755859375, 181.7969970703125, 917.1177978515625, 204.57713317871094], [912.6654052734375, 179.51666259765625, 937.4452514648438, 204.02310180664062], [912.6654052734375, 179.51666259765625, 937.4452514648438, 204.02310180664062], [920.3258056640625, 177.05194091796875, 941.0830078125, 202.35922241210938], [920.3258056640625, 177.05194091796875, 941.0830078125, 202.35922241210938], [920.3258056640625, 177.05194091796875, 941.0830078125, 202.35922241210938], [920.3258056640625, 177.05194091796875, 941.0830078125, 202.35922241210938], [920.3258056640625, 177.05194091796875, 941.0830078125, 202.35922241210938]]"
71,"[[425.95758056640625, 101.11097717285156, 443.3944091796875, 120.09918975830078], [425.95758056640625, 101.11097717285156, 443.3944091796875, 120.09918975830078], [425.9056701660156, 99.30232238769531, 444.49859619140625, 118.86155700683594], [425.9056701660156, 99.30232238769531, 444.49859619140625, 118.86155700683594], [425.9056701660156, 99.30232238769531, 444.49859619140625, 118.86155700683594], [425.9056701660156, 99.30232238769531, 444.49859619140625, 118.86155700683594], [425.9056701660156, 99.30232238769531, 444.49859619140625, 118.86155700683594], [427.1968688964844, 96.38431549072266, 447.0843505859375, 117.9906005859375], [427.1968688964844, 96.38431549072266, 447.0843505859375, 117.9906005859375], [427.1968688964844, 96.38431549072266, 447.0843505859375, 117.9906005859375], [427.1968688964844, 96.38431549072266, 447.0843505859375, 117.9906005859375]]"
72,"[[802.0137329101562, 267.7167053222656, 816.722412109375, 300.6887512207031], [802.0137329101562, 267.7167053222656, 816.722412109375, 300.6887512207031], [802.0137329101562, 267.7167053222656, 816.722412109375, 300.6887512207031], [802.0137329101562, 267.7167053222656, 816.722412109375, 300.6887512207031]]"
73,"[[639.011962890625, 172.4369659423828, 650.41064453125, 201.00668334960938], [639.011962890625, 172.4369659423828, 650.41064453125, 201.00668334960938], [641.338623046875, 171.51531982421875, 653.4954833984375, 199.13973999023438], [641.338623046875, 171.51531982421875, 653.4954833984375, 199.13973999023438], [641.338623046875, 171.51531982421875, 653.4954833984375, 199.13973999023438], [641.338623046875, 171.51531982421875, 653.4954833984375, 199.13973999023438], [641.338623046875, 171.51531982421875, 653.4954833984375, 199.13973999023438], [652.2354736328125, 168.90928649902344, 665.3692626953125, 199.05364990234375], [652.2354736328125, 168.90928649902344, 665.3692626953125, 199.05364990234375], [652.2354736328125, 168.90928649902344, 665.3692626953125, 199.05364990234375], [652.2354736328125, 168.90928649902344, 665.3692626953125, 199.05364990234375], [658.6044311523438, 169.59423828125, 670.2894287109375, 198.472412109375], [658.6044311523438, 169.59423828125, 670.2894287109375, 198.472412109375], [658.6044311523438, 169.59423828125, 670.2894287109375, 198.472412109375], [658.6044311523438, 169.59423828125, 670.2894287109375, 198.472412109375], [658.6044311523438, 169.59423828125, 670.2894287109375, 198.472412109375], [665.062744140625, 167.66445922851562, 677.4591674804688, 196.9710693359375], [669.6911010742188, 166.3169708251953, 682.3348999023438, 196.18739318847656], [669.6911010742188, 166.3169708251953, 682.3348999023438, 196.18739318847656], [669.6911010742188, 166.3169708251953, 682.3348999023438, 196.18739318847656], [674.6995849609375, 164.11073303222656, 688.3394165039062, 195.40316772460938], [674.6995849609375, 164.11073303222656, 688.3394165039062, 195.40316772460938], [674.6995849609375, 164.11073303222656, 688.3394165039062, 195.40316772460938]]"
74,"[[847.3271484375, 163.5939483642578, 863.1715698242188, 183.81427001953125], [847.3271484375, 163.5939483642578, 863.1715698242188, 183.81427001953125], [847.3271484375, 163.5939483642578, 863.1715698242188, 183.81427001953125], [847.3271484375, 163.5939483642578, 863.1715698242188, 183.81427001953125], [847.3271484375, 163.5939483642578, 863.1715698242188, 183.81427001953125], [866.595458984375, 161.74510192871094, 883.7647705078125, 182.6314239501953], [866.595458984375, 161.74510192871094, 883.7647705078125, 182.6314239501953], [866.595458984375, 161.74510192871094, 883.7647705078125, 182.6314239501953], [866.595458984375, 161.74510192871094, 883.7647705078125, 182.6314239501953], [875.6981811523438, 161.77981567382812, 895.0023803710938, 182.2920379638672], [875.6981811523438, 161.77981567382812, 895.0023803710938, 182.2920379638672], [875.6981811523438, 161.77981567382812, 895.0023803710938, 182.2920379638672], [875.6981811523438, 161.77981567382812, 895.0023803710938, 182.2920379638672], [875.6981811523438, 161.77981567382812, 895.0023803710938, 182.2920379638672]]"
75,"[[433.6183166503906, 88.25934600830078, 453.6376647949219, 109.80830383300781], [433.6183166503906, 88.25934600830078, 453.6376647949219, 109.80830383300781], [433.6183166503906, 88.25934600830078, 453.6376647949219, 109.80830383300781], [433.6183166503906, 88.25934600830078, 453.6376647949219, 109.80830383300781], [435.7911376953125, 85.50162506103516, 455.8661804199219, 107.91925048828125], [435.7911376953125, 85.50162506103516, 455.8661804199219, 107.91925048828125], [435.7911376953125, 85.50162506103516, 455.8661804199219, 107.91925048828125], [435.7911376953125, 85.50162506103516, 455.8661804199219, 107.91925048828125], [435.7911376953125, 85.50162506103516, 455.8661804199219, 107.91925048828125], [438.2340087890625, 82.37727355957031, 459.7854309082031, 105.32059478759766]]"
